  -0.40736355E+00    8.930503   -1.727900   21.075084    8.020510    1.000000    0.000000
  -0.39857662E+00    8.935020   -1.648200   21.062722    8.021680    1.000000    0.000000
  -0.38996396E+00    8.939488   -1.560500   21.050272    8.022759    1.000000    0.000000
  -0.38151878E+00    8.943911   -1.464800   21.037730    8.023747    1.000000    0.000000
  -0.37323470E+00    8.948290   -1.360800   21.025091    8.024643    1.000000    0.000000
  -0.36510568E+00    8.952627   -1.248500   21.012352    8.025447    1.000000    0.000000
  -0.35712602E+00    8.956927   -1.127300   20.999503    8.026158    1.000000    0.000000
  -0.34929035E+00    8.961190   -0.997330   20.986542    8.026777    1.000000    0.000000
  -0.34159354E+00    8.965419   -0.858470   20.973469    8.027303    1.000000    0.000000
  -0.33403077E+00    8.969616   -0.710630   20.960278    8.027737    1.000000    0.000000
  -0.32659744E+00    8.973781   -0.553690   20.946965    8.028078    1.000000    0.000000
  -0.31928921E+00    8.977918   -0.387550   20.933526    8.028326    1.000000    0.000000
  -0.31210192E+00    8.982028   -0.212120   20.919956    8.028481    1.000000    0.000000
  -0.30503165E+00    8.986113   -0.027344   20.906249    8.028542    1.000000    0.000000
  -0.29807464E+00    8.990175    0.166870   20.892401    8.028510    1.000000    0.000000
  -0.29122731E+00    8.994215    0.370870   20.878398    8.028382    1.000000    0.000000
  -0.28448628E+00    8.998236    0.584540   20.864239    8.028158    1.000000    0.000000
  -0.27784827E+00    9.002239    0.807820   20.849922    8.027840    1.000000    0.000000
  -0.27131021E+00    9.006224    1.040800   20.835439    8.027426    1.000000    0.000000
  -0.26486911E+00    9.010194    1.283400   20.820786    8.026916    1.000000    0.000000
  -0.25852214E+00    9.014151    1.535500   20.805954    8.026309    1.000000    0.000000
  -0.25226660E+00    9.018095    1.797200   20.790936    8.025605    1.000000    0.000000
  -0.24609989E+00    9.022028    2.068400   20.775726    8.024803    1.000000    0.000000
  -0.24001951E+00    9.025953    2.349000   20.760316    8.023903    1.000000    0.000000
  -0.23402309E+00    9.029870    2.639300   20.744688    8.022901    1.000000    0.000000
  -0.22810834E+00    9.033782    2.939100   20.728840    8.021797    1.000000    0.000000
  -0.22227306E+00    9.037689    3.248200   20.712766    8.020592    1.000000    0.000000
  -0.21651514E+00    9.041593    3.566500   20.696455    8.019285    1.000000    0.000000
  -0.21083257E+00    9.045495    3.893900   20.679899    8.017874    1.000000    0.000000
  -0.20522339E+00    9.049397    4.230300   20.663086    8.016358    1.000000    0.000000
  -0.19968573E+00    9.053301    4.575600   20.646004    8.014735    1.000000    0.000000
  -0.19421780E+00    9.057208    4.929600   20.628642    8.013004    1.000000    0.000000
  -0.18881786E+00    9.061119    5.292200   20.610988    8.011164    1.000000    0.000000
  -0.18348423E+00    9.065039    5.663600   20.593014    8.009209    1.000000    0.000000
  -0.17821531E+00    9.068967    6.043200   20.574716    8.007139    1.000000    0.000000
  -0.17300955E+00    9.072905    6.430900   20.556081    8.004954    1.000000    0.000000
  -0.16786545E+00    9.076856    6.826400   20.537092    8.002651    1.000000    0.000000
  -0.16278157E+00    9.080820    7.229300   20.517732    8.000227    1.000000    0.000000
  -0.15775652E+00    9.084800    7.640100   20.497980    7.997680    1.000000    0.000000
  -0.15278894E+00    9.088799    8.058100   20.477817    7.995007    1.000000    0.000000
  -0.14787754E+00    9.092818    8.482500   20.457221    7.992206    1.000000    0.000000
  -0.14302106E+00    9.096860    8.914100   20.436166    7.989272    1.000000    0.000000
  -0.13821829E+00    9.100929    9.352900   20.414610    7.986198    1.000000    0.000000
  -0.13346806E+00    9.105026    9.797500   20.392538    7.982984    1.000000    0.000000
  -0.12876921E+00    9.109154   10.248000   20.369923    7.979627    1.000000    0.000000
  -0.12412067E+00    9.113317   10.704000   20.346730    7.976119    1.000000    0.000000
  -0.11952135E+00    9.117516   11.167000   20.322922    7.972447    1.000000    0.000000
  -0.11497023E+00    9.121757   11.633000   20.298460    7.968594    1.000000    0.000000
  -0.11046631E+00    9.126043   12.104000   20.273298    7.964550    1.000000    0.000000
  -0.10600862E+00    9.130377   12.580000   20.247389    7.960304    1.000000    0.000000
  -0.10159622E+00    9.134764   13.059000   20.220677    7.955845    1.000000    0.000000
  -0.97228203E-01    9.139212   13.542000   20.193069    7.951151    1.000000    0.000000
  -0.92903678E-01    9.143725   14.028000   20.164527    7.946214    1.000000    0.000000
  -0.88621790E-01    9.148307   14.517000   20.134973    7.941017    1.000000    0.000000
  -0.84381708E-01    9.152965   15.007000   20.104322    7.935541    1.000000    0.000000
  -0.80182622E-01    9.157708   15.499000   20.072476    7.929765    1.000000    0.000000
  -0.76023747E-01    9.162543   15.991000   20.039323    7.923664    1.000000    0.000000
  -0.71904321E-01    9.167479   16.484000   20.004734    7.917210    1.000000    0.000000
  -0.67823602E-01    9.172528   16.976000   19.968562    7.910372    1.000000    0.000000
  -0.63780870E-01    9.177702   17.466000   19.930632    7.903112    1.000000    0.000000
  -0.59775424E-01    9.183020   17.955000   19.890674    7.895374    1.000000    0.000000
  -0.55806582E-01    9.188495   18.440000   19.848501    7.887114    1.000000    0.000000
  -0.51873682E-01    9.194147   18.921000   19.803821    7.878243    1.000000    0.000000
  -0.47976078E-01    9.199999   19.397000   19.756277    7.868651    1.000000    0.000000
  -0.44113142E-01    9.206081   19.868000   19.705432    7.858231    1.000000    0.000000
  -0.40284263E-01    9.212426   20.331000   19.650735    7.846849    1.000000    0.000000
  -0.36488847E-01    9.219079   20.787000   19.591485    7.834331    1.000000    0.000000
  -0.32726312E-01    9.226095   21.234000   19.526765    7.820456    1.000000    0.000000
  -0.28996094E-01    9.233549   21.671000   19.455327    7.804924    1.000000    0.000000
  -0.25297643E-01    9.241557   22.097000   19.375177    7.787265    1.000000    0.000000
  -0.21630423E-01    9.250249   22.510000   19.283949    7.766942    1.000000    0.000000
  -0.17993909E-01    9.259834   22.912000   19.177775    7.743116    1.000000    0.000000
  -0.14848555E-01    9.269165   23.251000   19.068315    7.718541    1.000000    0.000000
  -0.12223598E-01    9.277979   23.528000   18.958809    7.694192    1.000000    0.000000
  -0.10037724E-01    9.286321   23.753000   18.849212    7.670222    1.000000    0.000000
  -0.82215870E-02    9.294228   23.935000   18.739474    7.646347    1.000000    0.000000
  -0.67161391E-02    9.301730   24.080000   18.629542    7.622287    1.000000    0.000000
  -0.54712210E-02    9.308870   24.196000   18.519027    7.598021    1.000000    0.000000
  -0.44464464E-02    9.315653   24.287000   18.408162    7.573549    1.000000    0.000000
  -0.36062773E-02    9.322075   24.358000   18.297405    7.548739    1.000000    0.000000
  -0.29187642E-02    9.328155   24.413000   18.186697    7.523479    1.000000    0.000000
  -0.23572922E-02    9.333913   24.455000   18.075979    7.497836    1.000000    0.000000
  -0.18997064E-02    9.339364   24.489000   17.965192    7.471918    1.000000    0.000000
  -0.15275813E-02    9.344528   24.514000   17.854279    7.445887    1.000000    0.000000
  -0.12256130E-02    9.349421   24.534000   17.743178    7.419984    1.000000    0.000000
  -0.98111000E-03    9.354069   24.550000   17.631708    7.394525    1.000000    0.000000
  -0.78372530E-03    9.358502   24.562000   17.519436    7.369734    1.000000    0.000000
  -0.62532297E-03    9.362702   24.572000   17.407385    7.345410    1.000000    0.000000
  -0.49833190E-03    9.366688   24.579000   17.295478    7.321156    1.000000    0.000000
  -0.39663260E-03    9.370474   24.585000   17.183640    7.297146    1.000000    0.000000
  -0.31528028E-03    9.374075   24.589000   17.071798    7.273318    1.000000    0.000000
  -0.25028098E-03    9.377501   24.592000   16.959879    7.249233    1.000000    0.000000
  -0.20000000E-03    9.380642   24.595000   16.852130    7.225607    1.000000    0.000000
